5-0004|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|727296|939834
5-0005|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|954112|1199162
5-0006|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1218816|1376058
5-0007|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1386496|1633338
5-0008|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1649920|1836346
5-0009|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1856256|2031162
5-0010|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2039040|2273850
5-0011|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2297088|2619706
5-0012|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2628864|2847546
5-0013|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2863360|3000890
5-0014|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3026432|3270458
5-0015|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3283200|3568186
5-0016|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3587072|3855674
5-0017|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3878400|4177466
5-0018|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4200704|4368698
5-0019|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4388096|4683322
5-0020|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4692736|4858938
5-0021|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4878592|5072442
5-0022|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5093120|5369914
5-0023|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\006-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5392640|5649722
6-0001|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|23552|146234
6-0002|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|178688|421178
6-0003|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|440064|717114
6-0004|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|722688|905018
6-0005|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|925696|1138234
6-0006|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1155584|1356346
6-0007|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1374720|1698618
6-0008|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1712640|1967674
6-0009|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1988096|2194490
6-0010|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2203392|2533946
6-0011|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2555136|2861882
6-0012|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2883328|3056186
6-0013|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3074048|3279162
6-0014|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3294464|3497786
6-0015|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3517696|3704122
6-0016|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3711232|3995194
6-0017|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4015104|4104762
6-0018|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4121344|4428602
6-0019|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4447744|4681018
6-0020|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4697856|4892218
6-0021|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4912896|5197882
6-0022|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5204480|5273402
6-0023|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5292288|5615418
6-0024|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5626624|5811770
6-0025|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5833728|6008634
6-0026|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6024704|6305594
6-0027|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6327040|6541882
6-0028|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6557440|6823482
6-0029|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6844672|7031866
6-0030|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7044352|7312442
6-0031|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7323648|7580986
6-0032|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7599872|7825466
6-0033|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7842048|8035130
6-0034|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8051456|8311354
6-0035|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8319744|8589114
6-0036|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8610304|8790586
6-0037|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8815104|8959546
6-0038|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8979456|9302330
6-0039|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9321216|9634106
6-0040|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9652480|9943610
6-0041|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9959424|10089786
6-0042|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10108416|10430010
6-0043|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10449920|10783034
6-0044|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10804480|10978618
6-0045|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10986496|11205434
6-0046|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11223552|11437626
6-0047|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11458304|11605818
6-0048|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11630336|11859514
6-0049|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11885056|12170810
6-0050|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\007-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|12183296|12386106
7-0001|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|23296|152890
7-0002|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|164864|454458
7-0003|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|477184|750650
7-0004|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|760576|978746
7-0005|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|997120|1232186
7-0006|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1252608|1560890
7-0007|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1575680|1655354
7-0008|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1677056|2008634
7-0009|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2031872|2188602
7-0010|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2204672|2443066
7-0011|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2454528|2752570
7-0012|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2777088|3016250
7-0013|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3024128|3314234
7-0014|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3322368|3550010
7-0015|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3559936|3879738
7-0016|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3900928|4226106
7-0017|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4236032|4379194
7-0018|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4398080|4674362
7-0019|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4692736|4967226
7-0020|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4987392|5253946
7-0021|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5272576|5517370
7-0022|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5536768|5783098
7-0023|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5806336|5997370
7-0024|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6015488|6323770
7-0025|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6342912|6574650
7-0026|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6580736|6685754
7-0027|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\008-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6704128|6977850
8-0001|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|23808|344122
8-0002|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|356352|507962
8-0003|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|526848|749626
8-0004|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|768000|1076538
8-0005|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1096704|1374522
8-0006|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1398016|1704506
8-0007|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1713152|1992250
8-0008|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2000640|2252858
8-0009|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2272768|2564666
8-0010|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2578176|2882362
8-0011|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2903808|3080506
8-0012|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3098368|3254330
8-0013|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3274752|3555898
8-0014|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3576832|3702330
8-0015|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3712512|3916602
8-0016|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3934976|4051258
8-0017|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4056832|4287034
8-0018|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4302336|4395066
8-0019|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4400896|4654138
8-0020|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4679424|4882490
8-0021|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4893184|5024314
8-0022|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5043968|5276730
8-0023|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5286656|5511738
8-0024|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5532160|5859898
8-0025|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5877504|5943098
8-0026|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5957632|6256442
8-0027|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6278656|6502970
8-0028|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6522112|6834234
8-0029|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6851328|7130682
8-0030|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7141632|7410490
8-0031|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7419392|7612218
8-0032|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7622144|7878458
8-0033|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7899904|7994170
8-0034|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8003328|8337978
8-0035|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8348416|8608314
8-0036|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8617984|8886842
8-0037|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8907008|9208890
8-0038|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9218560|9290554
8-0039|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9309696|9614650
8-0040|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9633280|9826618
8-0041|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9847808|10132794
8-0042|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10151680|10392122
8-0043|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10411008|10677818
8-0044|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|10699008|11004986
8-0045|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11024896|11291450
8-0046|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11304960|11560250
8-0047|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11591168|11773498
8-0048|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|11794944|11988538
8-0049|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|12010240|12154170
8-0050|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\009-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|12169216|12483898
9-0001|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|23552|192058
9-0002|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|223232|430906
9-0003|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|455680|616762
9-0004|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|636416|834618
9-0005|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|855808|1118522
9-0006|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1138176|1402682
9-0007|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1423360|1696314
9-0008|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|1707520|2034234
9-0009|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2056192|2356026
9-0010|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2364672|2583098
9-0011|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2601472|2842170
9-0012|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|2863360|3148090
9-0013|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3168000|3427642
9-0014|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3449344|3670586
9-0015|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3691520|3861306
9-0016|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|3876608|4121914
9-0017|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4130048|4370234
9-0018|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4390400|4470842
9-0019|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4491008|4767034
9-0020|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|4789760|5055034
9-0021|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5075712|5265722
9-0022|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5277696|5575226
9-0023|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5587968|5793082
9-0024|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|5814528|6086970
9-0025|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6105856|6428218
9-0026|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6445312|6548282
9-0027|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6564608|6838330
9-0028|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|6860544|7032890
9-0029|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7047680|7345466
9-0030|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7365888|7653178
9-0031|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7665152|7976250
9-0032|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|7996160|8240186
9-0033|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8247552|8521786
9-0034|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8541696|8779322
9-0035|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|8798720|9119290
9-0036|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9139200|9430586
9-0037|C:\Users\LENOVO_User\kabooks\Favio Arciniegas\010-don-quijote-de-la-mancha-f-arciniegas-saga-egmont.wav|9450752|9679674
