11-0093|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|23227904|23433530
11-0094|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|23450112|23767354
11-0095|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|23778816|23926074
11-0096|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|23943680|24230970
11-0097|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|24242176|24442170
11-0098|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|24459008|24662842
11-0099|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|24710912|25019962
11-0100|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|25033472|25342778
11-0101|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|25357056|25623610
11-0102|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|25649408|25913658
11-0103|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|25930496|26161978
11-0104|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|26184448|26480698
11-0105|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|26497792|26767930
11-0106|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|26786048|27000378
11-0107|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|27020800|27262522
11-0108|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|27276288|27596346
11-0109|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|27619328|27864122
11-0110|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|27880704|28114234
11-0111|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|28157696|28312634
11-0112|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|28335616|28650042
11-0113|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\002_Viktor_E_Frankl_En_el_principio_era_el_sentido.wav|28679424|28735602
12-0001|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|23552|101690
12-0002|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|156928|434234
12-0003|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|453120|723258
12-0004|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|744704|1042490
12-0005|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|1052672|1357882
12-0006|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|1369088|1675066
12-0007|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|1693184|1865530
12-0008|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|1886976|2197306
12-0009|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|2219776|2386490
12-0010|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|2405632|2680122
12-0011|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|2691072|2958650
12-0012|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|2977024|3296570
12-0013|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|3315712|3537722
12-0014|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|3547648|3863354
12-0015|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|3888640|4080186
12-0016|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|4096256|4226362
12-0017|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|4250880|4549946
12-0018|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|4570624|4765498
12-0019|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|4783360|4906810
12-0020|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|4925952|5130042
12-0021|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|5146112|5464378
12-0022|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|5492736|5587514
12-0023|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|5605888|5835834
12-0024|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|5849344|6142522
12-0025|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|6159872|6467386
12-0026|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|6480640|6617914
12-0027|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|6637824|6921018
12-0028|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|6929920|7178554
12-0029|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|7195136|7471930
12-0030|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|7495424|7814202
12-0031|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|7824896|8097850
12-0032|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|8115968|8249402
12-0033|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|8257280|8460858
12-0034|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|8470528|8636218
12-0035|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|8654336|8829242
12-0036|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|8849408|9059642
12-0037|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|9080064|9257274
12-0038|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|9273856|9575994
12-0039|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|9596416|9931066
12-0040|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|9945600|10249274
12-0041|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|10267648|10528570
12-0042|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|10550784|10709562
12-0043|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|10733056|10950202
12-0044|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|10980864|11237690
12-0045|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|11257088|11462714
12-0046|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|11481600|11706938
12-0047|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|11718400|12030778
12-0048|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|12052480|12110138
12-0049|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|12119808|12406330
12-0050|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|12425728|12565306
12-0051|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|12577792|12871994
12-0052|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|12877312|13133882
12-0053|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|13165568|13305914
12-0054|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|13312256|13589562
12-0055|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|13601024|13799226
12-0056|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|13819136|14116922
12-0057|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|14146304|14298426
12-0058|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|14318336|14527546
12-0059|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|14548992|14850106
12-0060|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|14859264|14985786
12-0061|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|15006464|15274810
12-0062|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|15304448|15430714
12-0063|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|15449088|15670586
12-0064|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|15681536|15815738
12-0065|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|15836160|16113466
12-0066|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|16136448|16330810
12-0067|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|16339968|16642874
12-0068|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|16655360|16955962
12-0069|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|16984832|17188154
12-0070|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|17208064|17484858
12-0071|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|17503488|17800250
12-0072|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|17812992|17991994
12-0073|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|18019072|18260538
12-0074|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|18270976|18488890
12-0075|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|18498304|18825018
12-0076|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|18844160|19161402
12-0077|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|19191296|19509818
12-0078|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|19529472|19725114
12-0079|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|19733504|19886138
12-0080|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|19917312|20225594
12-0081|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|20240640|20514362
12-0082|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|20532480|20759354
12-0083|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|20779008|20944954
12-0084|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|20954368|21287482
12-0085|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|21315584|21611578
12-0086|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|21629696|21806906
12-0087|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|21816320|22052666
12-0088|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|22074368|22332986
12-0089|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|22357248|22560826
12-0090|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|22588416|22892602
12-0091|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|22914048|23157306
12-0092|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|23179776|23482426
12-0093|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|23492352|23563834
12-0094|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003 El violento siglo americano.wav|23593472|23837754
13-0001|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|10496|208698
13-0002|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|251904|573242
13-0003|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|593664|806458
13-0004|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|837632|1097530
13-0005|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|1118464|1193786
13-0006|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|1213440|1464378
13-0007|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|1495040|1733946
13-0008|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|1750784|1981242
13-0009|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|2011136|2316602
13-0010|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|2335488|2426938
13-0011|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|2456320|2683450
13-0012|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|2712064|2835258
13-0013|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|2864896|3068986
13-0014|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|3087872|3287866
13-0015|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|3302144|3497018
13-0016|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|3526400|3751482
13-0017|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|3781120|3888698
13-0018|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|3897088|4203322
13-0019|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|4233984|4527418
13-0020|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|4550144|4797242
13-0021|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|4825600|5029434
13-0022|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|5061120|5280314
13-0023|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|5298944|5411386
13-0024|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|5441536|5726778
13-0025|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|5756672|5904954
13-0026|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|5923072|6255930
13-0027|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|6277632|6545466
13-0028|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|6585600|6892346
13-0029|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|6916608|7083322
13-0030|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|7099904|7263802
13-0031|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|7292672|7507258
13-0032|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|7514624|7818298
13-0033|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|7830784|8001594
13-0034|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|8029952|8306234
13-0035|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|8337920|8555834
13-0036|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|8573696|8818490
13-0037|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|8850432|9040186
13-0038|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|9063168|9364282
13-0039|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|9396992|9596986
13-0040|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|9616128|9904954
13-0041|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|9918464|10185274
13-0042|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|10213120|10360634
13-0043|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|10377984|10669626
13-0044|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|10692096|10855226
13-0045|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|10894080|11174714
13-0046|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|11204608|11296314
13-0047|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|11316224|11593530
13-0048|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|11612928|11905338
13-0049|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|11937024|12199226
13-0050|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|12221952|12397882
13-0051|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|12426496|12721210
13-0052|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|12740096|12862778
13-0053|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|12894208|13155642
13-0054|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|13185024|13420858
13-0055|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|13464320|13538874
13-0056|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|13581312|13833530
13-0057|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|13842944|14096442
13-0058|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|14112512|14433594
13-0059|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|14475264|14650170
13-0060|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|14665728|14907962
13-0061|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|14926592|15223866
13-0062|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|15234048|15561786
13-0063|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|15601408|15714362
13-0064|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|15746048|15983674
13-0065|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|16012288|16118842
13-0066|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|16134912|16396346
13-0067|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|16414720|16689466
13-0068|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|16718848|17002554
13-0069|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|17035520|17160762
13-0070|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|17181440|17410874
13-0071|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|17444608|17747770
13-0072|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|17769984|18027066
13-0073|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|18046208|18210874
13-0074|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|18223104|18515002
13-0075|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|18557440|18735418
13-0076|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|18743808|19030074
13-0077|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|19060224|19183162
13-0078|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|19202048|19402298
13-0079|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|19420672|19616826
13-0080|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|19645952|19870778
13-0081|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|19882240|20022586
13-0082|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|20053504|20329786
13-0083|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|20360448|20507194
13-0084|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|20526080|20769082
13-0085|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|20797440|21100346
13-0086|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|21133312|21178426
13-0087|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|21201920|21531706
13-0088|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|21560064|21744954
13-0089|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|21776640|22033210
13-0090|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|22073088|22288442
13-0091|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|22307584|22471994
13-0092|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|22501120|22716986
13-0093|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|22749696|23045690
13-0094|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|23057408|23220794
13-0095|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|23251200|23578426
13-0096|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|23620608|23853370
13-0097|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|23872000|24107834
13-0098|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|24136448|24246842
13-0099|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|24254208|24572474
13-0100|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|24595456|24887610
13-0101|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|24917760|25116218
13-0102|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|25126912|25335866
13-0103|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|25353984|25571642
13-0104|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|25613312|25931834
13-0105|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|25951232|26153530
13-0106|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|26174208|26338874
13-0107|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|26370048|26538042
13-0108|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|26571776|26904890
13-0109|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|26935296|27207226
13-0110|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|27221760|27461178
13-0111|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|27480064|27693370
13-0112|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|27734784|27822138
13-0113|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|27862016|28145466
13-0114|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|28164864|28431930
13-0115|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|28442880|28730938
13-0116|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|28751104|28811066
13-0117|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|28844800|29087034
13-0118|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|29105664|29308218
13-0119|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|29341184|29543482
13-0120|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|29552640|29739066
13-0121|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|29769984|30005306
13-0122|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|30032896|30300218
13-0123|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|30308608|30388026
13-0124|C:\Users\LENOVO_User\kabooks\Javier_Ruiz\003_cap_1a_QueComes.wav|30416128|30708026
